publisher,grade,unit,word,part_of_speech,translation,sentence_example
康軒,九上,lesson 5,belong to,,屬於,The package is not mine. It belongs to Eddie.
康軒,九上,lesson 5,grown-up,n.,大人；成年人,"The boy got lost, so he asked a grown-up for help."
康軒,九上,lesson 5,wise,adj.,有智慧的,George is older and wiser now.
康軒,九上,lesson 5,hard-working,adj.,勤勉的,Kathy studies a lot. She is a hard-working student. 
康軒,九上,lesson 5,leader,n.,領導者,Peter was chosen as the class leader this year.
康軒,九上,lesson 5,simple,adj.,單純的；簡單的,The rules of the game are quite simple.
康軒,九上,lesson 5,repeat,v.,重複；複誦,"Could you repeat your question, please?"
康軒,九上,lesson 5,information,n.,資料；消息,I need some information about hotels in Taipei.
康軒,九上,lesson 5,dentist,n.,牙醫,I’m going to the dentist tomorrow morning.
康軒,九上,lesson 5,knowledge,n.,知識,Iris doesn’t have much knowledge of American history. 
康軒,九上,lesson 5,fail,v.,失敗；不及格,The doctor failed to save the man’s life.
康軒,九上,lesson 5,deal with,,處理,Could you tell me how you dealt with that problem?
康軒,九上,lesson 5,fulfill,v.,執行；實踐,Bella finally fulfilled her dream of being a teacher.
康軒,九上,lesson 5,popcorn,n.,爆米花,We went to the movies and ate popcorn last night.
康軒,九上,lesson 5,school fair,,園遊會,Andy had a good time at the school fair yesterday.
康軒,九上,lesson 5,tool,n.,工具,I need some tools to fix the door.
康軒,九上,lesson 5,pop,v.,爆開,Chris was sad because his balloon popped. 
康軒,九上,lesson 5,burn,v.,燒焦；燃燒,Sam didn’t enjoy his dinner because his steak was burned.
康軒,九上,lesson 5,pot,n.,鍋子；壺,There is a big pot of chicken soup in the kitchen.
康軒,九上,lesson 6,appear,v.,似乎；出現,It appeared that she didn’t keep my secret.
康軒,九上,lesson 6,promotion,n.,促銷,We are planning a promotion for the clothes.
康軒,九上,lesson 6,fool,v.；n.,愚弄；傻瓜,Don’t be fooled by Jack. He lies all the time.
康軒,九上,lesson 6,trick,n.,騙局,She is planning to play a trick on her brother. 
康軒,九上,lesson 6,understand,v.,了解,"Sandra explained her idea again, but I still didn’t understand."
康軒,九上,lesson 6,secret,n.；adj.,祕密（的）,John and his wife have no secrets from each other.
康軒,九上,lesson 6,profit,n.,利潤,The company made big profits last year.
康軒,九上,lesson 6,below,adv.；prep.,在下面；在……的下面；低於,The lake is  feet below sea level.
康軒,九上,lesson 6,cheat,v.,欺騙；作弊,The bad guy cheated a woman out of her money.
康軒,九上,lesson 6,wallet,n.,錢包,Jason had only twenty NT dollars in his wallet.
康軒,九上,lesson 6,waste,v.；n.,浪費；廢棄物,"Stop wasting time, guys. We have to finish the report by  o’clock. "
康軒,九上,lesson 6,deal,n.；v.,交易,The jeans cost  NT dollars. It sounds like a good deal.
康軒,九上,lesson 6,kilogram,n.,公斤,I bought three kilograms of tomatoes at the market this morning.
康軒,九上,lesson 6,gram,n.,公克,I need  grams of flour to make a cake.
康軒,九上,lesson 6,pound,n.,磅,I have lost  pounds since I started to exercise.
康軒,九上,lesson 6,peach,n.,桃子,My mother baked some peach pies last weekend.
康軒,九上,lesson 6,pear,n.,梨子,The pears that my father bought this morning tasted sweet. 
康軒,九上,lesson 6,lemon,n.,檸檬,There was a lemon tree in back of my house.
康軒,九上,lesson 6,tomato,n.,番茄,Would you like to eat some tomato soup?
康軒,九上,lesson 6,pin,n.,大頭針；別針,It was so quiet there that you could hear a pin drop.
康軒,九上,lesson 6,superglue,n.,三秒膠,You can fix the broken toy with superglue.
康軒,九上,lesson 6,paste,n.；v.,漿糊；黏貼,Fred bought some markers and paste for his art class.
康軒,九上,lesson 6,jump rope,n.；v.,跳繩,I used to play jump rope with my sisters after school. 
康軒,九上,lesson 6,marker,n.,麥克筆,The kid is drawing with many different colored markers.
康軒,九上,lesson 6,gray,adj.；n.,灰色（的）,My mother’s hair is turning gray.
康軒,九上,lesson 6,paint,n.；v.,顏料；油漆；（用顏料）畫,Keep away from the bench. The sign says “Wet Paint.”
康軒,九上,lesson 6,total,n.；adj.,總數（的）,The total cost of the plan came to five million NT dollars. 
康軒,九上,lesson 6,product,n.,產品,I don’t buy products which have been tested on animals.
康軒,九上,lesson 6,pass up,,放過；錯過（機會）,Don’t pass up the chance to work for the big company.
康軒,九上,lesson 6,sample,n.,樣品,They gave me some free cheese samples.
康軒,九上,lesson 6,bottom,adj.；n.,底部（的）,I finally found my wallet at the bottom of my bag.
康軒,九上,lesson 6,level,n.,高度；程度,The picture was hung on the wall at eye level. 
康軒,九上,lesson 6,cent,n.,分（金錢單位）,A one-minute phone call to the UK may cost  cents.
康軒,九上,lesson 6,above,prep.；adv.,高於；在……的上面；在上面,The book you want is on the shelf just above your head.
康軒,九上,lesson 6,centimeter,n.,公分,The walls are thirty centimeters thick.
康軒,九上,lesson 6,height,n.,高度,Matt is about the same height as his brother.
康軒,九上,lesson 6,therefore,adv.,因此,"The shoes are lighter and softer. Therefore, they are more comfortable to wear."
康軒,九上,lesson 6,shopkeeper,n.,店主,The shopkeeper usually closes his shop at  p.m.
康軒,九上,lesson 6,come to think of it,,這樣一想,"Come to think of it, I know someone who can help."
康軒,九上,lesson 6,sight,n.,所見之物；景象,Sharon waved until the car was out of sight.
康軒,九下,lesson 1,attack,v.；n.,攻擊,"The man was attacked when he was crossing the street, and he was taken to the hospital right away."
康軒,九下,lesson 1,foreigner,n.,外國人,"From now on, foreigners are not allowed to enter the country."
康軒,九下,lesson 1,sharp,adj.,鋒利的,Be careful with the knife. It’s very sharp.
康軒,九下,lesson 1,fake,adj.,假的,Not only the girl’s cellphone number but also her name is fake. 
康軒,九下,lesson 1,while,conj.,當……時,Judy’s husband was making dinner while she was drying her hair.
康軒,九下,lesson 1,lazy,adj.,懶惰的,Alex is the laziest person I’ve ever met.
康軒,九下,lesson 1,bee,n.,蜜蜂,I saw some bees sitting on the flowers in the garden this morning. 
康軒,九下,lesson 1,honey,n.,蜂蜜,Honey can be used to treat a sore throat.
康軒,九下,lesson 1,as soon as,,一……就……,I called my father as soon as I heard the good news.
康軒,九下,lesson 1,as long as,,只要……就……,They’ll go camping as long as the weather is good.
康軒,九下,lesson 1,bridge,n.,橋,"Cross the bridge, and you’ll see me by the river."
康軒,九下,lesson 1,typhoon,n.,颱風,The road signs fell in the street during the big typhoon last night.
康軒,九下,lesson 1,giant,adj.,巨大的,Regina saw a giant snake in her room and cried out for help.
康軒,九下,lesson 1,kite,n.,風箏,It’s common to see kids flying their kites in the park on windy days.
康軒,九下,lesson 1,chalk,n.,粉筆,The girl is drawing on the wall with a piece of yellow chalk.
康軒,九下,lesson 1,bug,n.,蟲,There’s a bug in your hair. Let me get it out for you. 
康軒,九下,lesson 1,insect,n.,昆蟲,Spiders are not insects because they have eight legs.
康軒,九下,lesson 1,China,n.,中國,Most of the clothes in the shop were made in China.
康軒,九下,lesson 1,balcony,n.,陽臺,Greg is hanging clothes out on the balcony.
康軒,九下,lesson 1,neighbor,n.,鄰居,My neighbor Iris always says hi to me with a smile on her face.
康軒,九下,lesson 1,yard,n.,院子,There’s a big yard at my grandparents’ house.
康軒,九下,lesson 1,ant,n.,螞蟻,An ant is a small insect that lives in large groups.
康軒,九下,lesson 1,bench,n.,長椅；替補隊員席,Mrs. Wang sits on the bench and chats with her friends in the park every afternoon.
康軒,九下,lesson 1,spot,v.,看出,Many people don’t know how to spot fake news.
康軒,九下,lesson 1,source,n.,資訊來源,Please list all your sources at the end of your report.
康軒,九下,lesson 1,trusted,adj.,可信的；可靠的,May is an old and trusted friend of mine.
康軒,九下,lesson 1,website,n.,網站,"For more information, please visit our website."
康軒,九下,lesson 1,error,n.,錯誤,Irene often makes spelling errors in her homework.
康軒,九下,lesson 1,copy,v.；n.,複製；複本,Grayson copied the answers from his classmate’s test paper. 
康軒,九下,lesson 1,headline,n.,標題,The knife attack was in the headlines for several days.
康軒,九下,lesson 1,smoke,v.；n.,抽菸；煙,Smoking is not good for your health.
康軒,九下,lesson 1,truth,n.,真相,Tell me the truth. Did you take money from Amy’s wallet?
康軒,九下,lesson 1,angle,n.,觀點；角度,We should look at the problem from different angles.
康軒,九下,lesson 1,far,adj.；adv.,遙遠的；遙遠地,We could even hear the sound of water far away.
康軒,九下,lesson 1,over-the-top,adj.,太過頭的,I think what he just said is over-the-top. Don’t take it seriously.
康軒,九下,lesson 1,tip,n.,提示；指導,My grandma gave me some helpful tips for growing strawberries.
康軒,九下,lesson 2,widely,adv.,廣泛地,English is widely spoken around the world.
康軒,九下,lesson 2,neither,adv.；pron.,也不；兩者皆非,"Nick doesn’t eat beef, and neither does his wife."
康軒,九下,lesson 2,member,n.,成員；會員,Vicky is a member of the badminton team.
康軒,九下,lesson 2,joy,n.,喜悅,You can find joy in everything you do.
康軒,九下,lesson 2,relative,n.,親戚；親屬,People in Taiwan usually visit their relatives during Chinese New Year. 
康軒,九下,lesson 2,polite,adj.,禮貌的,It is not polite to talk with your mouth full.
康軒,九下,lesson 2,lonely,adj.,孤獨的,Being alone does not mean that you should be lonely.
康軒,九下,lesson 2,hobby,n.,嗜好,Reading has been a hobby of Bonnie’s since she was little.
康軒,九下,lesson 2,feeling,n.,情感；感情,I’m sorry. I didn’t mean to hurt your feelings.
康軒,九下,lesson 2,shy,adj.,害羞的,Joseph is too shy to ask the girl he likes out.
康軒,九下,lesson 2,stranger,n.,陌生人,Many children are taught not to talk to strangers. 
康軒,九下,lesson 2,neither ... nor ...,,既不……也不……,Neither my parents nor I was at home last night.
康軒,九下,lesson 2,put down,,貶低,"Stop putting yourself down. You aren’t good at everything you do, but nobody else is, either."
康軒,九下,lesson 2,tidy,v.；adj.,整理；收拾；整齊的,Winnie spent all morning cleaning and tidying the kitchen.
康軒,九下,lesson 2,roll,v.；n.,翻滾；滾動,The cat was rolling the ball across the floor.
康軒,九下,lesson 2,hunt,n.；v.,搜尋；打獵,Would you like to go on a hunt?
康軒,九下,lesson 2,traffic,n.,交通,There’s always a lot of traffic at this time of day. 
康軒,九下,lesson 2,lend,v.,借（出）,It was kind of you to lend me the money.
康軒,九下,lesson 2,borrow,v.,借（入）,This is the bike I borrowed from my cousin.
康軒,九下,lesson 2,God,n.,上帝；神,Do you believe in God?
康軒,九下,lesson 2,umbrella,n.,雨傘,"It’s raining outside. Take an umbrella, or you’ll get wet."
康軒,九下,lesson 2,mud,n.,土；泥土,"When the soccer game was over, Ben was covered in mud."
康軒,九下,lesson 2,towel,n.,毛巾,Howard dried his hands with the kitchen towel.
康軒,九下,lesson 2,go ahead,,開始；做（用於給別人許可）,Jane: Can I ask you a question? Daniel: Sure. Go ahead. 
康軒,九下,lesson 2,be all ears,,洗耳恭聽,Tell me what happened. I’m all ears.
康軒,九下,lesson 2,turn,n.,（依次輪到的）機會,It’s your turn to do the dishes tonight.
康軒,九下,lesson 2,either ... or ...,,不是……就是……,Either you or your classmate has to take out the trash.
康軒,九下,lesson 3,pool,n.,游泳池；水池,Daisy decided to buy a house with a big swimming pool.
康軒,九下,lesson 3,wish,v.；n.,希望；願望,Helen shook hands with me and wished me good luck. 
康軒,九下,lesson 3,human,adj.；n.,人類的；人類,I’m not perfect. I’m only human.
康軒,九下,lesson 3,risk,n.,風險,Going skiing can be dangerous because of the risk of getting hurt.
康軒,九下,lesson 3,hopefully,adv.,但願,"We are going to the beach tomorrow. Hopefully, it won’t rain."
康軒,九下,lesson 3,nail,n.,釘子；指甲,Alex picked a nail up off the floor.
康軒,九下,lesson 3,bell,n.,鈴,Stop writing when you hear the bell ring.
康軒,九下,lesson 3,blank,adj.；n.,空白的；空格,Write your name in the blank space at the bottom of the page.
康軒,九下,lesson 3,blackboard,n.,黑板,The teacher had two students write their answers on the blackboard. 
康軒,九下,lesson 3,envelope,n.,信封,"In Taiwan, children get lucky money in red envelopes during Chinese New Year."
康軒,九下,lesson 3,stamp,n.,郵票,Remember to put a stamp on the envelope before you mail it.
康軒,九下,lesson 3,postcard,n.,明信片,I’ll send you a postcard as soon as I get to the USA.
康軒,九下,lesson 3,mask,n.,面具；口罩,"On winter days, many people wear face masks to keep warm."
康軒,九下,lesson 3,ring,n.,戒指,Patrick is wearing a ring on his middle finger. 
康軒,九下,lesson 3,comb,n.；v.,梳子；梳,I always carry a comb in my schoolbag.
康軒,九下,lesson 3,tie,n.,領帶,My father has to wear a shirt and tie at work.
康軒,九下,lesson 3,dot,n.,點,The island is a small green dot on the map.
康軒,九下,lesson 3,match,v.,相配,Sharon said she loved how your shoes matched your skirt.
康軒,九下,lesson 3,belt,n.,腰帶,Ivy bought her father a belt as his birthday gift.
康軒,九下,lesson 3,gas,n.,汽油,Gas prices have risen sharply over the past few weeks.
